date,enso_mei,pdo_index,aao_index
1977-10-01,-0.8142726218962323,-0.84,0.3481950066863426
1977-11-01,-0.5816314050512557,-0.45,-0.4972309968383161
1977-12-01,-0.6825455500578623,-0.06,0.37052613355703645
1978-01-01,-0.8521528447307793,0.58,0.9923520703775796
1978-02-01,-0.7990466682440688,0.78,1.441997130977156
1978-03-01,-1.0297146981454741,1.13,0.9471705547009651
1978-04-01,-1.0928380199350813,1.03,0.4664146610416725
1978-05-01,-1.3429175857182278,0.77,1.9831467520325827
1978-06-01,-0.6192082872714882,0.33,-0.05422930241009084
1978-07-01,-0.5467083929528209,-1.62,-0.17007763555566485
1978-08-01,-0.7019552060553145,-0.91,-1.8211439266464158
1978-09-01,-0.5675657122295164,-0.78,0.33244431847748
1978-10-01,-0.5445075559138136,0.07,0.6816662594516396
1978-11-01,-0.5563476801823991,-0.01,1.126889719970733
1978-12-01,-0.3164629021511317,-0.51,-0.10258255629455827
1979-01-01,-0.05756429892182702,-0.38,2.3332815231454527
1979-02-01,-0.21095821331280257,-1.29,0.8945655017848723
1979-03-01,-0.3626078641749263,-0.68,-1.0559858001698816
1979-04-01,-0.40886258690292687,-0.12,0.4029429717659757
1979-05-01,-1.0585526776333096,0.57,-0.004915364059432878
1979-06-01,-1.4072547285295443,0.22,1.345430256499787
1979-07-01,-0.8564669754432326,0.3,0.05611833490080556
1979-08-01,-0.2773299638485243,0.05,-0.8246051232398274
1979-09-01,-0.32430777933058536,0.88,0.32596715762862394
1979-10-01,-0.11890991248079688,1.1,-0.5335586581233139
1979-11-01,-0.013643874869656361,0.58,-1.7430977638227094
1979-12-01,0.9113847551538806,0.06,-0.8364091090098031
1980-01-01,1.1561187530688657,0.06,0.15949916873791667
1980-02-01,1.0021316003177494,0.58,-0.537975971574542
1980-03-01,0.6152563081058467,0.62,1.3110143650569068
1980-04-01,0.07179678121799032,0.78,-1.3150234339988949
1980-05-01,0.12565619385635823,0.64,-0.7675400287714936
1980-06-01,-0.11381464911456858,-0.72,-0.9948396181722523
1980-07-01,-0.5291092970824139,-0.21,0.1713860028118401
1980-08-01,-0.6701702326469305,0.08,1.3866554278478087
1980-09-01,-0.9276176104665559,-0.13,0.022979301584150968
1980-10-01,-0.3287133588981309,0.99,-0.19233386101060493
1980-11-01,-0.0313500959234827,0.71,1.2567760834678443
1980-12-01,-0.030606878726119644,0.3,2.3191819725301692
1981-01-01,0.4164370508135001,1.18,0.39954964566958445
1981-02-01,0.3980038380264356,1.24,-1.9310949334013618
1981-03-01,0.09981819382531293,1.22,-1.2537210720712526
1981-04-01,0.5467735976236787,1.07,0.5498000340567561
1981-05-01,0.6537692509667085,1.29,0.3799800346089588
1981-06-01,0.2772184795721007,1.82,-2.1297033810328387
1981-07-01,0.1923950281898082,0.82,0.5192110215590756
1981-08-01,-0.08952995064459976,-0.05,0.645046743433822
1981-09-01,-0.4954168748694406,0.43,-1.3415182745232885
1981-10-01,-0.16802192312300412,-0.09,1.639408044723674
1981-11-01,0.4216052613303354,0.54,0.17766174997628828
1981-12-01,-0.040125536948440454,0.59,0.5638097927597187
1982-01-01,0.13277778775357485,0.11,-0.5418512391183011
1982-02-01,-0.07569276175833071,-0.19,1.7150377080549857
1982-03-01,-0.21426110071190646,-0.37,2.358574156624595
1982-04-01,-0.3705531679123766,-0.7,0.20269845462644434
1982-05-01,-0.5926950820250838,-1.21,1.5331230585656428
1982-06-01,-0.5188690854391274,-0.99,-1.0949861335800761
1982-07-01,-0.716267211818526,0.12,0.07662341519089419
1982-08-01,-0.5635034429027219,-0.08,-0.9158778123574507
1982-09-01,-0.5222245314471908,0.51,-0.14796275260172675
1982-10-01,-0.5416864923623946,0.15,-0.8935470111436489
1982-11-01,-0.7597869417386345,-0.6,-0.27071208222247145
1982-12-01,-0.8568396467352709,0.16,0.6826935429500741
1983-01-01,-0.544538314314017,0.4,-1.6137279766328962
1983-02-01,-0.33980932659530105,0.97,-1.2310024690779935
1983-03-01,-0.5990949673753363,1.73,-0.38423786160428774
1983-04-01,-0.5093857790090349,1.26,0.6364332235581814
1983-05-01,-0.23303106409659471,1.01,1.7739844569942593
1983-06-01,-0.7105495420233467,1.9,-0.3597945899724309
1983-07-01,-0.47648653010703157,2.47,-0.03977249523696412
1983-08-01,-0.6276250047800824,1.18,-0.4466792392462844
1983-09-01,-0.3936829037241264,0.47,-0.5898808783566855
1983-10-01,-0.5832923603144688,0.68,0.1561083391392143
1983-11-01,-1.0664277544823775,1.19,-0.4589702226122986
1983-12-01,-1.4480477103990885,1.72,0.8029693809711914
1984-01-01,-1.2888174553607652,1.42,-0.19195528686480492
1984-02-01,-1.082018959308244,1.23,0.6228689099716747
1984-03-01,-1.2451120509087423,1.56,1.0904357439053962
1984-04-01,-0.929023108184656,1.0,0.7562492771368073
1984-05-01,-1.3345768160468785,0.87,-0.7316993131722191
1984-06-01,-1.2209430740363858,-0.13,0.4576293225689064
1984-07-01,-1.4621536265614843,-0.35,0.7184999001015853
1984-08-01,-1.5114890962459837,0.01,-0.18415618028344177
1984-09-01,-1.346120585226461,0.18,1.50118673693793
1984-10-01,-1.4696325362890008,0.43,-0.1366472167931751
1984-11-01,-1.4380359459290484,0.54,-0.5093852111877448
1984-12-01,-0.9923445085718114,0.48,-0.607801588714078
1985-01-01,-1.066177618571575,0.87,0.296296260329354
1985-02-01,-0.7088522230948751,0.48,0.7391107673939225
1985-03-01,-0.9768790571826731,-0.34,-0.19127531488545235
1985-04-01,-0.720249898089821,-0.52,1.0531637400124074
1985-05-01,-0.21575432208346879,-0.87,1.9600861403074037
1985-06-01,-0.9356722399133086,0.04,-0.8006343551917616
1985-07-01,-1.0811735925631207,0.52,0.7023164655992515
1985-08-01,-0.7999345951526466,0.19,1.4322455868982733
1985-09-01,-0.7808547514502798,0.13,-0.5389027559067988
1985-10-01,-0.5914255142938593,0.14,-1.2243005287271178
1985-11-01,-0.7134785188792194,-0.65,0.6085042682403188
1985-12-01,-0.6161537307494276,0.33,0.4263390922260525
1986-01-01,-0.6012415282921088,1.04,-0.6536817163967432
1986-02-01,-0.19078275696495567,1.47,0.5470219021340633
1986-03-01,-0.09537822827809618,1.68,0.3632158161036084
1986-04-01,0.01544039317227408,1.21,-0.1491795747527974
1986-05-01,-0.10966673598169353,0.85,0.6050372438289718
1986-06-01,-0.2449819296052722,0.62,-0.26526741114512115
1986-07-01,-0.35025119299063123,1.05,0.5807288057243746
1986-08-01,-0.19689043097807907,-0.19,-2.494862844936589
1986-09-01,-0.3034967321263501,-0.03,-0.44097191889330756
1986-10-01,-0.18621460184479122,1.0,0.07380927641700233
1986-11-01,0.4550270979333195,1.68,-1.135190872257761
1986-12-01,0.6708617991694953,1.71,-0.24479693902572947
1987-01-01,0.5059685596021934,1.47,-0.6028779860754205
1987-02-01,0.8157358802911576,1.46,0.04989498818597261
1987-03-01,0.6117396803555765,1.35,-1.2977791158778422
1987-04-01,-0.06087164823333735,1.38,-1.3113495877484587
1987-05-01,-0.3572103766852249,0.82,-1.1193434095772188
1987-06-01,-0.8827269153244591,0.05,-1.0059154131884736
1987-07-01,-0.8999082690044058,1.38,-1.1385735676833195
1987-08-01,-0.8043919283470997,1.74,-0.08306600258113608
1987-09-01,-0.22102154182980505,1.44,1.8706883685325129
1987-10-01,-0.10084117551757575,0.68,0.856961387304794
1987-11-01,-0.15648721660847745,0.93,-1.6075571031275953
1987-12-01,0.10798317940741703,0.94,1.2606382806960046
1988-01-01,-0.5661557312356902,0.23,0.664319260344252
1988-02-01,-0.4388557906795514,0.47,-0.11515335881026408
1988-03-01,-0.1637106534455062,0.49,-1.1135181537896488
1988-04-01,-0.5909154618349081,0.34,1.613618313085039
1988-05-01,-0.18869770268933855,0.37,-0.97022482986348
1988-06-01,-0.06827901017208046,0.21,-0.3330708813510495
1988-07-01,-0.1860374833251128,-0.15,1.6799100727753407
1988-08-01,0.022400824839283906,-0.88,0.31894175117423135
1988-09-01,0.7013685996966742,-0.98,0.7279331840749182
1988-10-01,0.6857916162445553,-0.36,0.0015508052100589842
1988-11-01,0.6916786305102006,-0.06,-0.1532720999535455
1988-12-01,0.4847024975971073,-0.14,0.12940075976078538
1989-01-01,0.1812789369979591,-1.24,1.3414315426290042
1989-02-01,0.4122517882614369,-1.45,0.041864436276645774
1989-03-01,0.11420146166263306,-1.24,0.6658874657301294
1989-04-01,0.1242511866621875,-0.32,-1.2772347566315894
1989-05-01,-0.031471166033566256,-0.09,0.5317748076381901
1989-06-01,0.11536989829370792,0.11,0.3670222637666979
1989-07-01,0.2039315400504216,0.56,0.13605538256350014
1989-08-01,0.4948003693227492,-0.44,1.2068552330458766
1989-09-01,0.29231541273405015,-0.57,1.5151975814300116
1989-10-01,0.1821213908726338,-0.51,1.066354292513404
1989-11-01,-0.1297198629493218,-0.76,0.17111928420207087
1989-12-01,-0.2500358546772231,-0.1,0.25079815219001705
1990-01-01,-0.11184212129604516,-0.42,0.24772691551960413
1990-02-01,0.1264386758271649,-1.28,0.9498531040632258
1990-03-01,-0.16285478900883923,-1.24,-0.9870267049898549
1990-04-01,0.11431246592374272,-0.15,-1.6092446822091864
1990-05-01,0.5095725769728537,-0.32,1.142171453185886
1990-06-01,0.5826457902426786,-0.25,-1.4973263150746539
1990-07-01,1.0874199549858306,-0.31,-2.0575523508292606
1990-08-01,0.7465411997561757,-0.43,1.4901390956502303
1990-09-01,0.2984906687871331,-0.26,-0.6023854935483364
1990-10-01,-0.2649744727628638,-1.16,-1.6940693352657983
1990-11-01,0.2103362679601775,-1.88,1.0962389331575209
1990-12-01,0.3856123380703771,-2.22,-0.059456465859312545
1991-01-01,0.3303757029902029,-1.8,-0.3245317512521434
1991-02-01,0.38132872058712874,-1.09,-0.19715576605867405
1991-03-01,0.005549134338902972,-1.11,-0.02985496273777953
1991-04-01,0.7387198147900605,-1.63,0.3520452000961038
1991-05-01,0.7036141879036227,-1.65,-0.5617615077947113
1991-06-01,0.6660712074947284,-2.25,0.209952089911366
1991-07-01,0.8171940739148631,-1.57,-0.005611776897646146
1991-08-01,0.8797774360443907,-0.58,-2.4072629626253033
1991-09-01,0.858964899723691,0.37,-1.4567759202026058
1991-10-01,0.5359260731177284,0.41,-1.0250027692427783
1991-11-01,0.6237739729467543,0.56,-0.2293866492005854
1991-12-01,1.126003924594589,-0.21,0.4182379574853668
1992-01-01,1.4170295459816233,0.08,1.827012261046242
1992-02-01,1.7532825793752802,0.17,-1.2336014455353372
1992-03-01,1.4245896185083968,0.12,0.26555640825320354
1992-04-01,0.9852492105799829,0.55,0.5194745385553816
1992-05-01,0.8489882134920902,1.26,1.0057650684770616
1992-06-01,0.7808068658294895,1.22,-0.21341546237397196
1992-07-01,1.0309836347878252,1.5,0.31821688307743556
1992-08-01,0.4201458823945968,0.85,0.24172434993516873
1992-09-01,0.8369963899933213,0.45,0.6313289530364967
1992-10-01,0.7058943814202924,1.28,0.5622223432394187
1992-11-01,0.5072406222940371,1.31,-2.9610697022376993
1992-12-01,0.15288524748658316,0.33,-0.28219891241270484
1993-01-01,-0.35886027882180593,-0.28,0.26840111168377817
1993-02-01,-0.076023075751051,0.02,-1.6442862631792345
1993-03-01,-0.04642537801942474,0.24,1.4504859755898147
1993-04-01,-0.4287711101397984,1.0,-0.4021729982294789
1993-05-01,-0.7744176307449033,1.79,1.1157326693093073
1993-06-01,-0.7977112774574514,2.05,-1.0941928719708198
1993-07-01,-0.2172336921248884,1.48,-0.11964222592981737
1993-08-01,-0.273387728321481,1.96,0.05301540043462095
1993-09-01,-0.6969918414247648,1.15,-0.5258433617967394
1993-10-01,-0.7010155765080717,1.31,-0.8182043356048891
1993-11-01,-0.7127310897815656,1.13,0.4500582969897859
1993-12-01,-1.4505239736858806,0.67,0.2528148087563251
1994-01-01,-1.3217600362726363,0.85,-0.33096980429376416
1994-02-01,-1.258864391707976,0.33,1.0447155715062373
1994-03-01,-0.9241160430931529,0.27,0.4648840277374381
1994-04-01,-0.2770176103002341,0.49,-0.3709608105249936
1994-05-01,0.0886536595941165,0.55,-1.4800376573430618
1994-06-01,-0.0008783135317443069,0.1,0.9898491034003934
1994-07-01,-0.33274825480107095,-0.91,0.06858721361544062
1994-08-01,0.4725345116539942,-0.88,-0.9015299770948689
1994-09-01,0.4430465906929412,-1.51,-1.7071300435185992
1994-10-01,0.402920719197531,-1.06,1.6053476758866274
1994-11-01,0.3553911211447769,-1.93,0.17963064540482857
1994-12-01,0.37927743726065566,-2.22,-0.8171487209989418
1995-01-01,0.2980415699574074,-0.86,-0.2633100648259062
1995-02-01,0.09613881089759577,0.02,-1.8994958945738165
1995-03-01,-0.07753275256428144,0.46,0.976103020636794
1995-04-01,-0.0796054583726528,0.49,0.18671126739626193
1995-05-01,-0.234672343875517,0.89,0.8292436959465793
1995-06-01,-0.4250588442911146,1.03,-1.743077409117335
1995-07-01,-0.35062389155443413,1.0,0.3289763073030335
1995-08-01,-0.3920546676252473,-0.11,-0.3784843757776503
1995-09-01,0.09834869571208399,1.22,0.5402159647504418
1995-10-01,-0.706777116377028,0.64,0.08681074512105977
1995-11-01,-0.30864734916258674,0.05,-0.33166255404708206
1995-12-01,0.09604294350296066,0.44,-0.858059865773719
1996-01-01,-0.5355784205697802,1.01,-0.507356355506543
1996-02-01,-0.5848268567369068,1.01,-1.3641977611719527
1996-03-01,-0.6377764308619536,0.85,-0.16668730198134432
1996-04-01,-0.9962522961911046,1.37,1.9527872791717544
1996-05-01,-1.1299720728492566,2.13,0.8690210552116151
1996-06-01,-1.3501476192040796,1.1,0.9584845907032287
1996-07-01,-0.689451724256585,0.57,0.3341288441517665
1996-08-01,-0.3398030338866882,-0.66,0.6476454265232893
1996-09-01,0.07564379800022825,0.07,-0.045641036419214916
1996-10-01,0.284581037413176,0.4,-1.0197721965439588
1996-11-01,-0.08259259769331034,0.38,-0.883307065225813
1996-12-01,-0.2316894178079114,-0.03,1.0885082054023445
1997-01-01,-0.061708107658744876,0.44,-0.6069988995104524
1997-02-01,-0.422175639560454,0.29,-0.05087245778619221
1997-03-01,-0.16605854655269223,0.39,0.8235504935279627
1997-04-01,-0.2215503113448635,0.73,-0.40994333309622605
1997-05-01,-0.31184152247525637,1.59,0.45903790070738065
1997-06-01,-0.06736937976668331,2.55,-1.0485416632312996
1997-07-01,0.07264655165579695,1.49,-0.34263110747356756
1997-08-01,-0.042907953255506726,2.27,-0.5564499432970955
1997-09-01,0.3091817830793183,1.8,0.639354103745043
1997-10-01,-0.046055393508582676,1.78,0.5481239406696441
1997-11-01,0.14333082792555468,1.48,0.5059274006905946
1997-12-01,0.3069281225235143,0.99,-0.05597135597350226
1998-01-01,0.1833713784769658,1.05,0.4939029566072908
1998-02-01,0.2628741473019046,1.52,-0.6464397735768228
1998-03-01,-0.13874734034387673,1.29,-0.42361187430137354
1998-04-01,0.15233549945258124,0.03,0.6932236315037287
1998-05-01,0.08163130857442642,-0.83,-0.11919032746883229
1998-06-01,-0.08334872843872805,-0.78,-0.8471687412781516
1998-07-01,0.23968891215621152,-1.16,-0.004409874064390481
1998-08-01,0.004416913777762599,-0.87,1.4070952385182394
1998-09-01,-0.41856316650908154,-1.7,-0.2548918945298905
1998-10-01,-0.8436956019153445,-2.23,0.016109869162465842
1998-11-01,-0.5775230563201182,-0.97,0.7602692019450961
1998-12-01,-0.9038995564369914,-1.09,1.131898024950251
1999-01-01,-0.2870713461979829,-0.78,0.3897134810662933
1999-02-01,-0.8829430339433013,-1.06,-0.36636890161198027
1999-03-01,-0.28571182006195983,-1.18,0.8612847545763999
1999-04-01,-0.19383539789497833,-1.85,-0.6435444044694214
1999-05-01,-0.20346579166659823,-2.32,2.0926182908555977
1999-06-01,-0.34659493854262335,-2.34,-0.7899322882197538
1999-07-01,-0.19219461038273977,-1.87,0.8066517150517515
1999-08-01,-0.18426556007192033,-1.84,-0.8759124327266689
1999-09-01,0.16515156054022812,-2.24,1.308403701641585
1999-10-01,0.18290469908481718,-2.54,-2.403100016286431
1999-11-01,0.20970475761489876,-2.18,-0.7386250847168032
1999-12-01,0.07965061818925215,-1.92,-1.8143104006956392
2000-01-01,0.0546018692540067,-2.2,-1.1317494704470263
2000-02-01,0.1414822129962238,-1.28,0.4777794021867587
2000-03-01,-0.3857165261003862,-0.66,1.7686086397543694
2000-04-01,-0.7516005001220616,-0.63,-0.8026503314169623
2000-05-01,-0.45346122190304095,-0.81,-0.2682029797903932
2000-06-01,-0.35685546827435427,-0.64,1.122576087073123
2000-07-01,-0.3763649223527226,-1.51,-0.26445741390967925
2000-08-01,-0.3331982501978324,-1.68,0.1484433129781406
2000-09-01,-0.19560391356954782,-1.45,-2.022481592363822
2000-10-01,-0.33797142630540145,-1.61,0.5497903228218326
2000-11-01,-0.5376657012955551,-1.04,-1.1988082377915914
2000-12-01,-0.4251455546366952,0.0,-0.18542425400438325
2001-01-01,-0.6761428324575353,0.48,-0.041174449270195514
2001-02-01,-0.48605272249744025,-0.01,-1.2100658590135018
2001-03-01,-0.9482225315190482,-0.41,0.9752486822474381
2001-04-01,-0.5446535871694502,-1.18,0.3840459264890127
2001-05-01,-0.3484089837285923,-1.12,0.19003099340814786
2001-06-01,-0.2367591650615704,-1.22,0.35737181329538525
2001-07-01,0.08172404662824079,-2.21,-0.9648597103810519
2001-08-01,0.5731939753041897,-1.68,-1.7507172158135265
2001-09-01,0.8201855972792098,-1.98,1.4160848342991201
2001-10-01,0.18590476815179535,-1.91,0.6579229693092894
2001-11-01,-0.21655879868409464,-1.25,2.049174407009909
2001-12-01,-0.3823484921243888,-1.12,-0.16469075884165923
2002-01-01,-0.33628632784869983,-0.42,-0.8305769357664771
2002-02-01,-0.14735998892309293,-1.51,-0.46546591789605396
2002-03-01,-0.3503471339768233,-1.27,-0.5692663008566639
2002-04-01,-0.2592823912360175,-1.23,-0.10750497293428474
2002-05-01,-0.45996903181841253,-1.3,-1.323259788966659
2002-06-01,-0.5974274695341557,-1.18,-1.4606352678735834
2002-07-01,-0.9596830516352068,-0.71,-0.16338375327788154
2002-08-01,-1.1406847203049575,0.11,0.39900349674352564
2002-09-01,-1.432121629959362,-0.21,-0.28120910221804357
2002-10-01,-1.5816714428566256,-0.2,1.081725876621382
2002-11-01,-1.1074117595886113,1.08,0.06593010916903189
2002-12-01,-1.281490250279333,1.57,-0.4588402913384881
2003-01-01,-0.36362660580018247,1.45,0.21185621939180427
2003-02-01,-0.17926857495589746,1.23,0.2764969181156708
2003-03-01,-0.10589088035184555,1.01,1.6459419702096876
2003-04-01,-0.352809126371025,0.36,-1.3667762910646533
2003-05-01,-0.10743524991122513,0.21,0.8023646969649726
2003-06-01,-0.2693830727914348,-0.42,-1.647621627773611
2003-07-01,-0.2058418211186829,0.37,-2.206189003973927
2003-08-01,0.5827677224738238,0.63,-1.6190072786156875
2003-09-01,0.4956729803090465,-0.17,0.46482404013933026
2003-10-01,0.7908876801638446,0.74,0.5819896949753935
2003-11-01,0.500845984609694,-0.23,1.070814895218407
2003-12-01,0.4402648389996361,-0.6,-1.8892338699034468
2004-01-01,0.9274785457903254,-0.55,-0.9198515326724985
2004-02-01,0.6466405738749627,-0.21,-1.0841372411820416
2004-03-01,1.125711083886545,-0.15,-1.0027255819562573
2004-04-01,1.2254655561345331,-0.0,-0.7659042412252254
2004-05-01,0.9341789677527995,0.61,-0.8582148867335497
2004-06-01,1.0304833926941759,-0.11,0.6648756077204893
2004-07-01,1.2192013883127772,0.04,-0.28546574251003326
2004-08-01,1.2838242381466585,0.24,-0.3330354929002842
2004-09-01,0.6843743983648558,0.02,-0.4043815198573633
2004-10-01,0.3977958057809097,-0.72,0.45718560079960724
2004-11-01,0.28376063453736733,-1.22,0.5174224234121413
2004-12-01,0.23305454235361672,-0.64,0.9598317430682017
2005-01-01,0.39595071738345844,-0.15,0.33688652181902434
2005-02-01,0.40966594592508876,-0.01,0.8972392437779577
2005-03-01,-0.03190395628045045,0.7,1.8299334600383204
2005-04-01,0.08534579464938355,0.28,0.08950029500014431
2005-05-01,0.2599869387695921,1.36,-1.0076812209100474
2005-06-01,0.4019253792719448,0.85,-1.55061703148637
2005-07-01,0.6859670590111369,0.11,-1.0216332446958971
2005-08-01,0.8675469994746944,-0.42,0.05307715008487186
2005-09-01,0.9185463232957559,-0.99,1.7839402152450785
2005-10-01,0.8056419775285862,-2.0,-0.45622851864507047
2005-11-01,0.2267894997209302,-1.89,1.8700520911060317
2005-12-01,0.3329960154886129,-0.1,0.08366380734325901
2006-01-01,0.36200272008868495,0.54,-1.0958400969523014
2006-02-01,0.4072760992384285,0.38,-0.8288160899369047
2006-03-01,-0.016476083431507138,-0.74,-0.3632335117773184
2006-04-01,-0.3391454372108351,-0.54,0.028874440994523676
2006-05-01,0.010714962510119441,-0.37,-0.36682024994339635
2006-06-01,-0.002223079897889014,0.21,0.011838174308581051
2006-07-01,0.20244943730368722,0.39,1.5827948415567676
2006-08-01,0.19070000641245685,-0.85,1.0893376046866339
2006-09-01,0.18055684761993473,-1.54,-0.1491525697788793
2006-10-01,0.4439863046507406,-0.46,-2.042021730202825
2006-11-01,0.24477425572045444,-0.81,0.267221439080208
2006-12-01,0.249133063230704,-0.42,0.24603798280759223
2007-01-01,0.08553717029612087,-0.69,0.9757587840102364
2007-02-01,-0.053365414963185864,-0.71,-0.0008033342033878716
2007-03-01,-0.1407805105074591,-1.1,-1.3027056462193911
2007-04-01,-0.06006232796659934,-0.46,-0.07943147919040869
2007-05-01,-0.19768068166898262,-0.29,0.2732066838774826
2007-06-01,0.19881422416997185,-0.07,-1.281714162090458
2007-07-01,-0.08944938891287649,0.43,-0.5757283852841983
2007-08-01,-0.13656594326999655,0.09,-1.121783172614979
2007-09-01,-0.2548286664252494,-0.97,1.8141987082516569
2007-10-01,0.20474756552339543,-2.33,-1.043907898037105
2007-11-01,0.24323924192452828,-1.46,-0.6022580122299352
2007-12-01,0.5284686795726659,-0.87,0.20896499128849186
2008-01-01,0.029953699704307724,-1.5,-0.47668922738766595
2008-02-01,0.1070734094946546,-1.46,0.08744912811778766
2008-03-01,0.36325530723222027,-1.26,-0.24722829817656447
2008-04-01,0.3516149732916255,-1.79,0.1628413705283406
2008-05-01,0.6360975884820683,-1.62,0.8083073237828096
2008-06-01,0.4173012946037498,-1.85,0.3370104898854388
2008-07-01,0.7983753971990488,-1.96,0.7899511811989809
2008-08-01,1.408207294564919,-1.85,-0.0365349303533328
2008-09-01,1.1585349969765295,-1.87,0.019446058221023178
2008-10-01,0.909030740858645,-1.9,-0.5632920713086497
2008-11-01,1.2541430099080908,-1.59,-0.5456166309608408
2008-12-01,1.6026003526364954,-1.31,-0.6700060166002489
2009-01-01,1.2854823092268655,-1.81,0.5085297778440946
2009-02-01,1.030878033175422,-1.78,0.9449536270449224
2009-03-01,0.8432548471997275,-2.06,0.6085214314913695
2009-04-01,0.35559420916947176,-2.23,0.7332656192239716
2009-05-01,0.04443920430726511,-1.32,0.09153623374503644
2009-06-01,-0.2612469461490817,-0.73,-0.5137763674884411
2009-07-01,-0.46546152106541205,-0.71,1.2480978248973094
2009-08-01,-0.4293208351749052,-0.49,0.18355860566465387
2009-09-01,-0.3161243318964585,0.33,-2.0871350129949935
2009-10-01,0.1806382491374104,-0.13,-0.18643168117704773
2009-11-01,-0.1369317879979679,-0.94,-0.4580554356268577
2009-12-01,0.17205811034480398,-0.51,-0.129137047841496
2010-01-01,0.09065564604267089,0.05,-1.6878967291723344
2010-02-01,0.06675096854267391,0.25,0.394913254443613
2010-03-01,0.26252171933838764,-0.16,-0.47821219950850186
2010-04-01,-0.10054705906414066,-0.04,1.223907302480354
2010-05-01,0.024230570697488588,-0.18,-1.8544489311966756
2010-06-01,0.07174317609165656,-0.79,1.1698093859584207
2010-07-01,0.21230423768493564,-1.99,-0.3740572297917152
2010-08-01,0.27782440708878753,-2.21,0.4614905146790777
2010-09-01,0.986632008353177,-2.45,-0.873728063408178
2010-10-01,0.6966468122424645,-1.6,0.39342453926591847
2010-11-01,0.46768304451767284,-1.57,-1.327556886920901
2010-12-01,0.23397258213847627,-2.04,0.4876597914843873
2011-01-01,0.043932188176552256,-1.8,-0.8332704847313138
2011-02-01,-0.15167716883305826,-1.46,-1.5680467816089423
2011-03-01,0.2201955073825131,-1.28,0.31473966073300425
2011-04-01,0.6243272310412182,-1.02,0.5574272484722359
2011-05-01,0.3906706198122535,-0.66,-0.23548228022063375
2011-06-01,0.10189688589975954,-1.08,0.711972960231764
2011-07-01,0.2331318642257048,-2.3,1.6198588378637158
2011-08-01,0.04415176451884298,-2.37,1.0510344024951164
2011-09-01,0.2296161333936119,-2.5,-1.0861570635385778
2011-10-01,0.2675314263096406,-1.92,-2.098488055041063
2011-11-01,-0.21394495082049303,-2.95,-0.6347303246487824
2011-12-01,0.27170110466057473,-2.4,-1.2133443743353047
2012-01-01,0.7832942961231738,-1.85,1.167428676405588
2012-02-01,0.5211282593655406,-1.35,-0.47182679739941213
2012-03-01,0.35270496544819135,-1.66,-1.0873626305963653
2012-04-01,0.40319408612084373,-1.01,1.0661820490049558
2012-05-01,0.46321171450486687,-2.12,0.3035681740022976
2012-06-01,0.6144538248562292,-1.63,-0.4542618995906258
2012-07-01,1.156069804000511,-2.4,1.9976782118158363
2012-08-01,0.9873786553522452,-2.6,0.4240915461719171
2012-09-01,0.6491516164554847,-2.99,-1.3974780388502939
2012-10-01,0.17044068640557808,-1.22,-1.5007394458404415
2012-11-01,-0.06588239421755543,-0.66,-0.8374526063396365
2012-12-01,-0.06923224665793902,-1.31,1.0705120052790378
2013-01-01,0.4760583370631912,-1.1,1.6531270654149086
2013-02-01,0.27316911364602064,-1.42,-0.0559055575935963
2013-03-01,0.31298858777308813,-1.48,-0.5667876477342766
2013-04-01,0.2767628601739537,-0.72,0.7063298528786476
2013-05-01,0.6056045561909835,-0.4,1.3711123275572645
2013-06-01,1.3031238283339717,-1.19,-1.6811022377568507
2013-07-01,1.0135508136244784,-1.34,-0.37597581321387524
2013-08-01,0.7653638995065639,-1.56,0.6494715677359542
2013-09-01,1.0020757726766292,-1.0,0.9347415376698835
2013-10-01,1.1064356422968595,-1.65,-0.4215653744126736
2013-11-01,1.5498042757879835,-1.09,0.36927193266131425
2013-12-01,1.5700023038069744,-1.04,1.4380986910428288
2014-01-01,1.3052144461901591,-0.57,-2.382163394836123
2014-02-01,1.351889450778836,-0.42,0.6507881126622896
2014-03-01,1.5493115798758246,0.3,1.5288449352831777
2014-04-01,1.6405250762474513,0.36,-0.6542753857948126
2014-05-01,1.6286547779548957,1.27,-0.7252226649975576
2014-06-01,1.7857917070361524,-0.28,-1.100198481363083
2014-07-01,1.958001213466239,0.25,-0.04931587967626657
2014-08-01,2.1768487894308732,0.34,0.6202682155889614
2014-09-01,2.1537768767646788,0.76,-0.9186012195773622
2014-10-01,1.8882637649931546,1.43,0.6324028158250707
2014-11-01,1.743451494423836,1.35,1.4285720352668159
2014-12-01,1.9310590349339594,1.86,1.2455058538461603
2015-01-01,1.4928724301443925,1.51,2.0598707916296077
2015-02-01,1.4541871797918238,1.52,0.459675598814442
2015-03-01,1.190766818114433,1.33,0.18722593535063475
2015-04-01,1.080313583183435,0.9,1.120538463350753
2015-05-01,1.3558177836472811,0.32,-1.1086361396919284
2015-06-01,1.277565725688524,0.82,-1.0743547273635676
2015-07-01,1.1637401175665163,1.41,-0.5628522022067087
2015-08-01,0.6394092635158889,0.98,-1.176296792718636
2015-09-01,0.7993444069724662,0.97,0.7739592120951108
2015-10-01,0.9130552206175422,0.84,0.17332639535815728
2015-11-01,1.4707261155474258,0.17,-0.5206543474841805
2015-12-01,1.231320033506783,0.29,-1.9962945565168753
2016-01-01,1.1739331284552865,0.75,-1.0294387697974383
2016-02-01,1.1313549207229845,1.29,1.4633769142872928
